2018,250,028,20,2.972,4.083,236.3
2018,250,028,40,3.245,4.53,226.9
2018,250,029,0,2.605,3.458,239.4
2018,250,029,20,3.907,5.389,279.3
2018,250,029,40,2.016,3.152,215.8
2018,250,030,0,2.82,4.826,265.6
2018,250,030,20,4.744,5.807,255.3
2018,250,030,40,3.103,4.26,216.8
2018,250,031,0,3.039,3.524,260
2018,250,031,20,3.506,4.294,281.9
2018,250,031,40,3.116,4.841,237.7
2018,250,032,0,3.915,4.849,273.9
2018,250,032,20,4.204,6.235,250.1
2018,250,032,40,3.657,4.634,238
2018,250,033,0,3.342,4.192,217.9
2018,250,033,20,4.84,5.892,219
2018,250,033,40,2.85,3.657,195
2018,250,034,0,3.287,3.933,191.7
2018,250,034,20,2.271,3.533,204.4
2018,250,034,40,2.192,2.903,275.7
2018,250,035,0,1.766,2.829,239.5
2018,250,035,20,2.52,3.272,235.3
2018,250,035,40,1.294,1.953,241.9
2018,250,036,0,1.356,2.413,276.7
2018,250,036,20,1.848,2.897,248.9
2018,250,036,40,1.113,1.821,267.3
2018,250,037,0,2.497,3.213,247.9
2018,250,037,20,2.81,3.324,274.4
2018,250,037,40,3.284,4.02,220.5
2018,250,038,0,2.844,3.445,197.1
2018,250,038,20,2.805,4.414,205.2
2018,250,038,40,2.764,3.856,272.5
2018,250,039,0,2.293,3.585,264.2
2018,250,039,20,3.094,4.058,231.6
2018,250,039,40,2.5,3.173,223.8
2018,250,040,0,2.148,3.056,275.7
2018,250,040,20,2.298,3.12,236.4
2018,250,040,40,2.249,3.454,197.7
2018,250,041,0,1.761,2.238,164.2
2018,250,041,20,2.411,3.185,183.8
2018,250,041,40,3.213,4.595,197.3
2018,250,042,0,2.798,4.078,205.7
2018,250,042,20,2.182,3.068,180.9
2018,250,042,40,2.258,5.109,148
2018,250,043,0,2.466,4.824,169.2
2018,250,043,20,0.935,1.435,258.8
2018,250,043,40,0.928,1.613,225.7
2018,250,044,0,1.772,2.191,294.3
2018,250,044,20,3.8,5.218,240.9
2018,250,044,40,2.81,3.441,196.1
2018,250,045,0,1.526,2.412,208.5
2018,250,045,20,2.148,3.19,188.3
2018,250,045,40,1.732,2.589,190
2018,250,046,0,3.136,3.964,224.1
2018,250,046,20,3.124,4.257,205.3
2018,250,046,40,1.929,2.893,224.6
2018,250,047,0,2,2.883,227.5
2018,250,047,20,2.578,2.941,241.5
2018,250,047,40,1.704,2.754,194.4
2018,250,048,0,1.927,2.78,203.4
2018,250,048,20,2.98,4.483,198.3
2018,250,048,40,2.792,3.83,204.9
2018,250,049,0,3.673,5.253,212.3
2018,250,049,20,2.395,3.712,196.1
2018,250,049,40,3.809,4.98,252.1
2018,250,050,0,5.886,7.705,179.7
2018,250,050,20,5.981,10.06,214.6
2018,250,050,40,5.363,7.853,198.5
2018,250,051,0,4.194,6.636,235.1
2018,250,051,20,4.218,5.135,178.2
2018,250,051,40,4.184,5.704,203.8
2018,250,052,0,2.419,2.967,200
2018,250,052,20,2.465,2.966,181.4
2018,250,052,40,2.177,2.896,194.2
2018,250,053,0,1.958,3.149,275
2018,250,053,20,1.218,2.469,211.9
2018,250,053,40,2.718,4.267,261.3
2018,250,054,0,2.723,3.503,222.7
2018,250,054,20,2.344,3.282,195.5
2018,250,054,40,2.967,4.323,184
2018,250,055,0,2.483,4.342,278
2018,250,055,20,3.372,4.254,322.6
2018,250,055,40,3.67,5.125,202.2
2018,250,056,0,4.806,5.867,182.8
2018,250,056,20,5.434,7.887,199.1
2018,250,056,40,2.539,4.273,187.5
2018,250,057,0,2.675,3.843,286.2
2018,250,057,20,2.127,3.592,342
2018,250,057,40,0.949,1.624,238.4
2018,250,058,0,1.073,1.956,95.5
2018,250,058,20,1.935,2.361,89.2
2018,250,058,40,1.952,3.235,167.5
2018,250,059,0,0.744,2.105,208.1
2018,250,059,20,2.081,3.61,237.4
2018,250,059,40,2.088,3.087,216.7
2018,250,100,0,3.138,4.935,202.7
2018,250,100,20,2.332,3.251,279.2
2018,250,100,40,2.058,2.661,198.1
2018,250,101,0,2.159,3.483,258.2
2018,250,101,20,2.032,2.746,219.7
2018,250,101,40,3.324,4.522,157.9
2018,250,102,0,3.339,4.46,205.6
2018,250,102,20,2.747,4.7,217.2
2018,250,102,40,5.914,7.07,216.2
2018,250,103,0,4.775,7.246,199.2
2018,250,103,20,2.613,3.417,192.6
2018,250,103,40,1.478,2.706,220.6
2018,250,104,0,0.941,1.324,237.5
2018,250,104,20,2.076,3.065,106.9
2018,250,104,40,3.56,5.314,130.3
2018,250,105,0,4.346,5.654,95.8
2018,250,105,20,3.817,5.108,189.6
2018,250,105,40,4.783,6.995,247.3
2018,250,106,0,3.548,7.843,234.2
2018,250,106,20,5.658,7.259,163.4
2018,250,106,40,4.857,6.303,173
2018,250,107,0,7.296,9.15,183.6
2018,250,107,20,2.477,5.953,217.7
2018,250,107,40,6.297,7.73,203.3
2018,250,108,0,4.124,6.18,165
2018,250,108,20,3.483,5.895,190.4
2018,250,108,40,1.939,5.339,186.9
2018,250,109,0,2.926,3.437,179.8
2018,250,109,20,2.21,2.797,144.5
2018,250,109,40,2.244,3.189,116.7
2018,250,110,0,1.519,2.319,158.5
2018,250,110,20,1.575,2.452,133.9
2018,250,110,40,1.999,2.833,24.31
2018,250,111,0,1.632,2.832,48.2
2018,250,111,20,1.928,2.806,339.1
2018,250,111,40,1.935,3.28,169.3
2018,250,112,0,1.913,3.922,188.6
2018,250,112,20,4.186,5.095,223.7
2018,250,112,40,2.998,4.401,135.3
2018,250,113,0,2.202,3.873,212.2
2018,250,113,20,2.911,3.622,201
2018,250,113,40,2.419,3.328,220
2018,250,114,0,3.269,5.136,207.2
2018,250,114,20,3.539,4.564,212.5
2018,250,114,40,2.325,3.766,185.4
2018,250,115,0,4.58,7.291,209.2
2018,250,115,20,4.736,6.967,142.1
2018,250,115,40,2.886,4.873,204.5
2018,250,116,0,2.71,3.286,171.7
2018,250,116,20,2.407,3.523,138
2018,250,116,40,1.264,2.086,116.1
2018,250,117,0,1.199,2.287,211.1
2018,250,117,20,1.301,2.319,184.3
2018,250,117,40,2.183,3.347,222.6
2018,250,118,0,3.343,5.09,221.6
2018,250,118,20,2.768,4.572,186.7
2018,250,118,40,2.659,4.022,112.1
2018,250,119,0,1.565,1.963,171
2018,250,119,20,2.583,4.511,92.8
2018,250,119,40,1.006,2.228,193.4
2018,250,120,0,2.274,3.442,236.4
2018,250,120,20,4.64,5.757,175.5
2018,250,120,40,3.912,5.158,229.6
2018,250,121,0,3.742,4.946,219.9
2018,250,121,20,3.727,5.541,225.2
2018,250,121,40,4.11,5.841,187.5
2018,250,122,0,4.151,5.527,192.5
2018,250,122,20,3.249,4.363,151.3
2018,250,122,40,1.753,3.899,90.8
2018,250,123,0,1.459,2.045,111.4
2018,250,123,20,1.455,2.178,244.4
2018,250,123,40,1.452,1.702,237.3
2018,250,124,0,2.027,2.914,196.9
2018,250,124,20,2.704,3.752,186.9
2018,250,124,40,2.395,3.152,191.9
2018,250,125,0,2.44,4.519,184.3
2018,250,125,20,3.505,5.06,173
2018,250,125,40,2.826,4.591,206.8
2018,250,126,0,3.959,5.674,151.6
2018,250,126,20,2.774,3.831,150.7
2018,250,126,40,3.459,4.73,154.2
2018,250,127,0,3.426,4.184,193.8
2018,250,127,20,3.613,4.869,236.3
2018,250,127,40,2.248,3.273,197.5
2018,250,128,0,2.468,3.67,182.1
2018,250,128,20,2.288,3.006,99.7
2018,250,128,40,2.905,5.613,231.8
2018,250,129,0,4.469,5.759,207
2018,250,129,20,3.855,5.563,188.8
2018,250,129,40,1.981,3.578,122
2018,250,130,0,0.957,1.743,204.7
2018,250,130,20,0.806,1.148,99.9
2018,250,130,40,1.308,2.169,232.4
2018,250,131,0,2.434,3.979,340.3
2018,250,131,20,0.994,2.931,140
2018,250,131,40,2.446,3.537,178.7
2018,250,132,0,2.362,3.183,243.1
2018,250,132,20,1.709,2.831,310.2
2018,250,132,40,1.651,2.475,202.3
2018,250,133,0,1.742,2.53,11.23
2018,250,133,20,3.643,8.75,162.8
2018,250,133,40,4.564,7.252,182.1
2018,250,134,0,3.189,4.101,210
2018,250,134,20,3.153,4.902,270.4
2018,250,134,40,2.183,2.974,206
2018,250,135,0,1.133,1.954,168.2
2018,250,135,20,2.519,3.989,225.8
2018,250,135,40,4,5.482,173.7
2018,250,136,0,3.433,4.676,227.3
2018,250,136,20,3.978,4.949,226.2
2018,250,136,40,3.579,5.111,156.7
2018,250,137,0,4.177,5.759,250.6
2018,250,137,20,1.992,3.457,198.9
2018,250,137,40,3.296,4.333,186.5
2018,250,138,0,1.878,2.782,220.8
2018,250,138,20,1.872,2.185,267
2018,250,138,40,0.88,2.356,273.1
2018,250,139,0,3.104,4.015,240.9
2018,250,139,20,4.164,5.718,212.5
2018,250,139,40,2.761,4.031,217.6
2018,250,140,0,2.217,3.653,196.5
2018,250,140,20,3.394,4.511,216.2
2018,250,140,40,2.538,4.678,210.7
2018,250,141,0,2.403,3.543,233
2018,250,141,20,2.601,3.277,228.6
2018,250,141,40,2.65,3.318,200.5
2018,250,142,0,2.911,4.387,227.7
2018,250,142,20,1.97,2.768,192.2
2018,250,142,40,2.797,3.619,135.4
2018,250,143,0,1.704,2.589,186.5
2018,250,143,20,2.379,2.882,264.7
2018,250,143,40,4.986,6.68,192.9
2018,250,144,0,3.8,5.631,217.4
2018,250,144,20,6.438,8.2,168.6
2018,250,144,40,3.967,7.571,253.5
2018,250,145,0,1.126,2.844,152.1
2018,250,145,20,1.117,1.878,234
2018,250,145,40,3.311,3.912,192
2018,250,146,0,2.506,3.868,250.9
2018,250,146,20,2.455,3.262,245.5
2018,250,146,40,1.256,2.619,250.8
2018,250,147,0,2.502,4.33,227
2018,250,147,20,1.736,2.972,122.5
2018,250,147,40,1.669,3.043,193.1
2018,250,148,0,2.345,4.022,194.6
2018,250,148,20,2.207,2.81,151.8
2018,250,148,40,1.543,2.494,157.9
2018,250,149,0,1.224,1.792,304.6
2018,250,149,20,2.263,3.416,186.8
2018,250,149,40,2.179,2.527,257.6
2018,250,150,0,4.142,5.649,201.1
2018,250,150,20,3.651,5.937,202.9
2018,250,150,40,2.789,3.387,167.3
2018,250,151,0,1.858,3.536,181.7
2018,250,151,20,1.74,4.086,243.7
2018,250,151,40,3.032,4.492,191.3
2018,250,152,0,2.313,2.919,223
2018,250,152,20,2.295,3.875,237.7
2018,250,152,40,3.497,5.674,227.9
2018,250,153,0,2.363,3.417,250.9
2018,250,153,20,1.481,2.449,243.2
2018,250,153,40,2.182,2.796,263.6
2018,250,154,0,1.643,3.062,257.7
2018,250,154,20,3.696,6.349,245.3
2018,250,154,40,2.94,6.517,169.8
2018,250,155,0,1.833,2.565,168.5
2018,250,155,20,1.601,2.52,225.3
2018,250,155,40,1.844,3.078,193.8
2018,250,156,0,1.774,3.089,211.6
2018,250,156,20,2.864,4.496,181.5
2018,250,156,40,3.54,5.278,99.2
2018,250,157,0,2.203,3.641,229.1
2018,250,157,20,2.079,2.846,248.7
2018,250,157,40,2.394,3.085,272.1
2018,250,158,0,2.403,4.361,196.5
2018,250,158,20,2.442,3.043,219.6
2018,250,158,40,3.171,4.933,203.8
2018,250,159,0,3.211,5.434,157.4
2018,250,159,20,1.702,3.546,174.4
2018,250,159,40,1.412,2.807,273.9
2018,250,200,0,1.537,2.465,141.7
2018,250,200,20,1.428,2.457,110.2
2018,250,200,40,1.873,3.265,212.6
2018,250,201,0,2.431,3.678,309.9
2018,250,201,20,1.111,2.115,239
2018,250,201,40,2.673,3.398,212.5
2018,250,202,0,1.986,2.566,178.8
2018,250,202,20,1.841,2.706,249.4
2018,250,202,40,3.351,4.119,188.9
2018,250,203,0,2.214,2.997,251.5
2018,250,203,20,3.28,4.89,175.8
2018,250,203,40,2.305,3.205,249
2018,250,204,0,2.899,3.974,202.2
2018,250,204,20,4.015,5.986,161.9
2018,250,204,40,2.627,4.612,266.3
2018,250,205,0,2.603,3.486,235.1
2018,250,205,20,3.322,4.043,188.2
2018,250,205,40,5.091,7.182,198.8
2018,250,206,0,2.251,4.093,194.2
2018,250,206,20,2.001,3.017,194.6
2018,250,206,40,2.487,4.568,213.7
2018,250,207,0,4.469,5.681,167.9
2018,250,207,20,1.597,4.488,162.3
2018,250,207,40,2.351,3.162,211.7
2018,250,208,0,3.519,6.604,160.8
2018,250,208,20,3.497,5.221,228.6
2018,250,208,40,2.235,2.927,235.1
2018,250,209,0,2.199,3.501,205.7
2018,250,209,20,1.803,2.749,218.2
2018,250,209,40,1.628,2.371,342.7
2018,250,210,0,1.669,2.473,241.5
2018,250,210,20,1.957,2.66,226.6
2018,250,210,40,1.615,2.571,221.7
2018,250,211,0,1.204,2.327,209.9
2018,250,211,20,2.296,3.02,181.1
2018,250,211,40,1.072,2.343,248.2
2018,250,212,0,1.583,2.433,129.4
2018,250,212,20,0.877,1.176,122.2
2018,250,212,40,1.17,2.431,208.3
2018,250,213,0,2.357,3.869,203.5
2018,250,213,20,2.809,4.06,164.8
2018,250,213,40,2.983,3.924,196.4
2018,250,214,0,3.906,5.938,199.6
2018,250,214,20,1.831,3.161,163.1
2018,250,214,40,0.573,0.869,11.85
2018,250,215,0,2.047,4.084,150.2
2018,250,215,20,1.983,4.229,173.5
2018,250,215,40,1.132,1.857,301.4
2018,250,216,0,1.466,2.153,164.5
2018,250,216,20,1.23,1.942,169.8
2018,250,216,40,1.584,2.821,173.6
2018,250,217,0,0.833,1.843,217.3
2018,250,217,20,0.921,1.71,298.2
2018,250,217,40,0.657,1.528,178.7
2018,250,218,0,0.539,1.197,7.495
2018,250,218,20,0.38,0.707,130.1
2018,250,218,40,1.03,1.628,124.7
2018,250,219,0,1.87,2.64,249.6
2018,250,219,20,3.053,3.933,203.6
2018,250,219,40,2.193,4.769,183.7
2018,250,220,0,2.328,4.791,158.1
2018,250,220,20,2.299,4.697,137.2
2018,250,220,40,4.332,5.229,191.5
2018,250,221,0,1.138,3.677,173
2018,250,221,20,1.547,2.698,144.4
2018,250,221,40,2.018,3.053,125.1
2018,250,222,0,0.926,1.377,95.6
2018,250,222,20,1.565,2.414,316.9
2018,250,222,40,1.252,2.371,57.13
2018,250,223,0,1.83,2.843,97.8
2018,250,223,20,2.648,3.686,162.5
2018,250,223,40,2.454,3.745,200.9
2018,250,224,0,2.658,4.176,251.4
2018,250,224,20,2.533,4.15,157.9
2018,250,224,40,2.347,3.86,164.5
2018,250,225,0,2.099,3.763,155.3
2018,250,225,20,1.422,1.901,186.3
2018,250,225,40,1.709,2.816,159.4
2018,250,226,0,2.228,3,153.8
2018,250,226,20,0.895,1.751,243.5
2018,250,226,40,0.85,1.368,298.1
2018,250,227,0,0.91,1.27,271.7
2018,250,227,20,1.248,2.013,221.5
2018,250,227,40,0.703,1.326,111.1
2018,250,228,0,1.431,4.184,219.2
2018,250,228,20,4.119,5.153,257.9
2018,250,228,40,2.951,4.402,201.6
2018,250,229,0,1.865,2.613,179.5
2018,250,229,20,0.983,2.637,191
2018,250,229,40,1.623,2.968,163.9
2018,250,230,0,4.74,6.589,174.1
2018,250,230,20,5.115,5.852,148.6
2018,250,230,40,4.384,5.925,166.3
2018,250,231,0,2.178,3.679,231.2
2018,250,231,20,1.661,2.752,192.8
2018,250,231,40,2.268,3.922,183.2
2018,250,232,0,3.8,5.36,204
2018,250,232,20,4.336,5.081,195.2
2018,250,232,40,4.349,5.836,198.7
2018,250,233,0,3.064,5.12,131.2
2018,250,233,20,2.055,2.934,185.6
2018,250,233,40,1.745,2.418,268.8
2018,250,234,0,1.822,2.189,256.2
2018,250,234,20,1.274,1.932,147.9
2018,250,234,40,1.506,2.33,93.7
2018,250,235,0,0.956,1.986,301.8
2018,250,235,20,2.003,3.397,210
2018,250,235,40,2.547,3.734,131.6
2018,250,236,0,3.899,5.713,186.1
2018,250,236,20,3.311,4.702,127.1
2018,250,236,40,3.655,4.736,145.7
2018,250,237,0,3.776,5.131,189.4
2018,250,237,20,1.106,2.958,227.8
2018,250,237,40,0.935,1.314,194.6
2018,250,238,0,2.701,3.613,218.5
2018,250,238,20,2.048,3.144,105.4
2018,250,238,40,1.423,2.468,243.7
2018,250,239,0,2.134,4.041,134.4
2018,250,239,20,1.205,1.691,216.6
2018,250,239,40,2.283,4.287,130.3
2018,250,240,0,4.353,6.164,181.6
2018,250,240,20,2.251,3.427,146.4
2018,250,240,40,1.981,3.366,223.1
2018,250,241,0,3.481,4.243,178.4
2018,250,241,20,2.606,3.92,146.4
2018,250,241,40,1.836,2.534,52.78
2018,250,242,0,0.8,1.285,222.8
2018,250,242,20,2.798,3.98,172.6
2018,250,242,40,2.618,3.47,181.3
2018,250,243,0,1.546,2.546,212
2018,250,243,20,1.165,3.283,129.2
2018,250,243,40,2.847,4.458,146.4
2018,250,244,0,1.708,2.425,166.2
2018,250,244,20,1.824,3.074,287.2
2018,250,244,40,2.58,4.774,152.9
2018,250,245,0,4.931,6.051,193
2018,250,245,20,3.399,4.758,158.1
2018,250,245,40,2.133,3.048,102.5
2018,250,246,0,1.598,2.807,186.2
2018,250,246,20,0.749,2.272,85.3
2018,250,246,40,1.498,2.363,46.07
2018,250,247,0,1.501,1.99,235.5
2018,250,247,20,1.118,1.572,148.1
2018,250,247,40,2.291,3.546,145.1
2018,250,248,0,2.303,3.457,137
2018,250,248,20,1.467,3.171,165.6
2018,250,248,40,0.965,1.478,87.1
2018,250,249,0,0.949,1.588,213.3
2018,250,249,20,1.581,2.766,145.1
2018,250,249,40,3.394,5.051,77.37
2018,250,250,0,2.377,2.927,197.3
2018,250,250,20,2.045,3.387,156.4
2018,250,250,40,2.761,3.732,157.3
2018,250,251,0,2.344,3.154,177
2018,250,251,20,3.337,4.304,188.1
2018,250,251,40,2.383,3.274,223.3
2018,250,252,0,0.794,2.477,100.4
2018,250,252,20,2.748,5.428,169.4
2018,250,252,40,4.225,5.314,129.5
2018,250,253,0,3.039,4.398,175.7
2018,250,253,20,1.546,2.367,127
2018,250,253,40,1.087,1.805,137.6
2018,250,254,0,1.435,2.227,47.47
2018,250,254,20,1.213,2.489,152.6
2018,250,254,40,1.049,2.4,175
2018,250,255,0,1.796,3.048,130.6
2018,250,255,20,2.61,3.686,237
2018,250,255,40,1.1,2.52,288.4
2018,250,256,0,2.567,4.103,189.4
2018,250,256,20,4.369,5.503,169.5
2018,250,256,40,2.093,4.033,121.4
2018,250,257,0,1.361,1.88,35.2
2018,250,257,20,0.933,1.241,206.7
2018,250,257,40,1.821,3.275,254.5
2018,250,258,0,2.004,3.423,200.9
2018,250,258,20,2.376,3.641,140.9
2018,250,258,40,2.063,3.573,201.3
2018,250,259,0,2.012,3.306,219.1
2018,250,259,20,1.829,3.295,150.2
2018,250,259,40,2.995,3.696,176.9
2018,250,300,0,2.407,3.449,158.5
2018,250,300,20,2.147,3.99,145.6
2018,250,300,40,1.494,2.26,78.91
2018,250,301,0,2.667,4.061,136.8
2018,250,301,20,4.534,5.888,205.1
2018,250,301,40,3.983,5.675,202.5
2018,250,302,0,5.171,6.329,184.7
2018,250,302,20,3.593,5.503,175.6
2018,250,302,40,3.912,5.608,143
2018,250,303,0,3.965,5.608,181
2018,250,303,20,3.4,4.323,173.1
2018,250,303,40,2.046,3.42,169.4
2018,250,304,0,1.824,2.694,96.6
2018,250,304,20,0.837,1.923,160.7
2018,250,304,40,1.883,3.855,232.2
2018,250,305,0,2.234,3.639,122.9
2018,250,305,20,2.062,3.329,162.1
2018,250,305,40,1.015,1.556,197.6
2018,250,306,0,0.802,1.356,177
2018,250,306,20,0.703,1.285,283
2018,250,306,40,1.791,2.822,211.1
2018,250,307,0,2.777,3.852,158.2
2018,250,307,20,3.215,4.191,174.8
2018,250,307,40,2.402,3.47,108.5
2018,250,308,0,4.827,6.244,189.1
2018,250,308,20,4.336,6.057,132.8
2018,250,308,40,3.05,4.416,194.7
2018,250,309,0,2.217,3.827,135.9
2018,250,309,20,2.172,3.309,95.6
2018,250,309,40,2.053,2.539,189.6
2018,250,310,0,3.507,5.06,150.9
2018,250,310,20,4.342,5.565,154.9
2018,250,310,40,2.669,3.875,160.9
2018,250,311,0,1.383,3.002,149.3
2018,250,311,20,3.032,4.58,105
2018,250,311,40,2.754,4.683,141.5
2018,250,312,0,2.471,3.888,117.6
2018,250,312,20,3.677,5.061,161.8
2018,250,312,40,2.361,3.326,177.7
2018,250,313,0,2.875,4.649,167.4
2018,250,313,20,2.697,3.671,147.1
2018,250,313,40,1.006,2.323,190.5
2018,250,314,0,4.765,6.069,155.2
2018,250,314,20,4.068,4.766,151.9
2018,250,314,40,1.938,3.857,120.9
2018,250,315,0,2.074,2.961,107.1
2018,250,315,20,4.412,6.009,201.3
2018,250,315,40,4.88,6.49,104.5
2018,250,316,0,4.583,5.898,142.5
2018,250,316,20,4.2,6.342,164.6
2018,250,316,40,2.85,3.608,202.7
2018,250,317,0,2.187,3.52,258.7
2018,250,317,20,0.576,1.648,311.4
2018,250,317,40,0.797,1.611,56.3
2018,250,318,0,1.723,2.745,185.4
2018,250,318,20,2.393,3.007,155.5
2018,250,318,40,2.969,4.059,137.5
2018,250,319,0,1.008,2.115,140.7
2018,250,319,20,2.722,3.768,168.8
2018,250,319,40,2.555,4.059,147
2018,250,320,0,3.766,6.023,181.2
2018,250,320,20,3.776,5.463,174.6
2018,250,320,40,3.014,6.948,183.8
2018,250,321,0,6.738,7.872,174.2
2018,250,321,20,3.76,6.01,129.2
2018,250,321,40,3.283,4.299,204.3
2018,250,322,0,1.399,3.251,12.37
2018,250,322,20,0.862,1.973,146.7
2018,250,322,40,2.012,2.827,147.1
2018,250,323,0,4.066,7.606,166.3
2018,250,323,20,4.183,6.452,181.4
2018,250,323,40,5.063,6.602,144.2
2018,250,324,0,4.585,5.809,141.6
2018,250,324,20,2.93,4.497,210.9
2018,250,324,40,2.709,4.241,201.4
2018,250,325,0,3.368,4.847,177.1
2018,250,325,20,3.229,4.136,153.8
2018,250,325,40,3.192,4.28,93.4
2018,250,326,0,2.969,4.079,212.3
2018,250,326,20,2.39,3.527,150.6
2018,250,326,40,4.949,6.364,152.5
2018,250,327,0,3.597,6.053,120.8
2018,250,327,20,3.32,4.787,147.3
2018,250,327,40,2.737,3.892,190.7
2018,250,328,0,2.269,3.135,218
2018,250,328,20,1.85,2.995,88.3
2018,250,328,40,2.862,4.743,181.4
2018,250,329,0,4.214,5.808,170
2018,250,329,20,3.943,5.496,165.6
2018,250,329,40,4.039,4.787,150.9
2018,250,330,0,2.375,4.528,152
2018,250,330,20,4.509,7.903,154.6
2018,250,330,40,5.02,5.994,171.4
2018,250,331,0,4.949,6.21,172.1
2018,250,331,20,3.765,6.464,193
2018,250,331,40,3.019,4.112,208.8
2018,250,332,0,4.534,5.758,154.6
2018,250,332,20,3.807,4.768,105.7
2018,250,332,40,3.903,4.74,111.7
2018,250,333,0,3.125,3.686,136.4
2018,250,333,20,1.445,2.506,170.9
2018,250,333,40,0.947,1.36,227.7
2018,250,334,0,0.916,1.601,91.5
2018,250,334,20,4.149,6.745,140.4
2018,250,334,40,4.467,6.223,165.4
2018,250,335,0,2.356,5.059,130.1
2018,250,335,20,2.497,4.473,162.3
2018,250,335,40,2.137,3.578,171.4
2018,250,336,0,1.879,2.966,154.5
2018,250,336,20,2.992,5.788,109.6
2018,250,336,40,4.717,6.361,188.2
2018,250,337,0,4.319,6.162,152.5
2018,250,337,20,5.782,8.03,151.5
2018,250,337,40,3.277,4.707,135.1
2018,250,338,0,4.824,5.989,107.6
2018,250,338,20,4.67,5.947,146.3
2018,250,338,40,5.508,6.558,132.9
2018,250,339,0,5.393,6.31,150.6
2018,250,339,20,4.499,5.699,140.6
2018,250,339,40,2.352,3.469,150.7
2018,250,340,0,2.85,3.354,116.9
2018,250,340,20,3.407,4.272,89.1
2018,250,340,40,3.168,4.696,138.2
2018,250,341,0,3.16,4.031,130.6
2018,250,341,20,3.476,4.746,151.8
2018,250,341,40,2.902,3.568,183.9
2018,250,342,0,1.715,3.62,165
2018,250,342,20,4.131,6.579,123.7
2018,250,342,40,4.278,5.137,163.1
2018,250,343,0,2.451,4.769,171.6
2018,250,343,20,3.707,4.853,107.2
2018,250,343,40,2.401,2.976,168.4
2018,250,344,0,3.764,5.312,161.7
2018,250,344,20,3.319,4.438,85.8
